Date,Customer Name,Delarship,Year,Make,Model,KM,COLOR,Service Ready Time,Delivery Date,Day,Sales Rep,Type oF Payment,Licensing Instructions,,,,
"Wednesday, February 1, 2023",DAVID,Vancouver,2021,Ford,Fusion,50150,SILVER,11:00:00,5,"Wednesday, February 8, 2023",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",SAI,Vancouver,2018,Volkswagen,Tiguan,65556,SILVER,11:00:00,1,"Thursday, February 9, 2023",Liam Johnson,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",DANIEL,Toronto,2018,Nissan,Rogue,31642,BLACK,11:00:00,3,"Thursday, February 9, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",?,Vancouver,2018,Subaru,Impreza,47456,BLUE,11:00:00,4,"Thursday, February 9, 2023",Harper Wright,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",AVEED,Vancouver,2016,Subaru,S-Class,50544,BLACK,11:00:00,11,"Friday, February 10, 2023",James Thompson,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",PRATIK,Vancouver,2004,Honda,Corolla,209132,GREY,11:00:00,2,"Friday, February 10, 2023",Jack Scott,C,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",kamin,Vancouver,2003,Nissan,Pilot,19745,GREY,11:00:00,3,"Friday, February 10, 2023",Lily Baker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",JOHN,Vancouver,2022,Chevrolet,Camaro,43850,WHITE,11:00:00,4,"Friday, February 10, 2023",James Thompson,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",JUSTIN,Vancouver,2017,BMW,Fusion,37576,GREY,11:00:00,4,"Friday, February 10, 2023",Henry Walker,C/F,NEW PLATES,,,,
"Wednesday, February 1, 2023",FRANK TEICHROEB,Vancouver,2020,Nissan,Impala,32738,BLUE,11:00:00,5,"Friday, February 10, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Jaskirat,Vancouver,2016,Subaru,C-Class,96114,BLACK,11:00:00,5,"Friday, February 10, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",debbie ,Toronto,2016,Mercedes,E-Class,22608,BLACK,11:00:00,4,"Monday, February 13, 2023",James Thompson,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Ramy,Toronto,2007,Chevrolet,Silverado,32166,SILVER,11:00:00,1:30:00,"Monday, February 13, 2023",Liam Johnson,C,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",Dmytro Soloviov,Vancouver,2000,Volkswagen,Atlas,60786,SILVER,11:00:00,1,"Monday, February 13, 2023",Sebastian King,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",KOMALJEET ,Vancouver,2023,BMW,5 Series,44961,BLACK,11:00:00,1,"Monday, February 13, 2023",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",Hossam,Vancouver,2018,Mercedes,S-Class,72146,WHITE,11:00:00,1,"Monday, February 13, 2023",Jack Scott,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Dariusz,Vancouver,2006,Ford,WRX,26570,WHITE,11:00:00,5,"Monday, February 13, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Simba,Vancouver,2004,Nissan,Malibu,66874,BLUE,11:00:00,6,"Monday, February 13, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Keving,Vancouver,2016,Hyundai,Passat,40654,WHITE,11:00:00,6,"Monday, February 13, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Mandeep,Vancouver,2005,Nissan,Accord,178,WHITE,11:00:00,7,"Monday, February 13, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Jose,Vancouver,2015,Honda,Murano,86745,WHITE,9:00:00,12:00:00,"Tuesday, February 14, 2023",Liam Johnson,AFT,NEW PLATES,,,,
"Wednesday, February 1, 2023",MOHAMMED,Vancouver,2016,Ford,GLA,42719,GREY,12:00:00,15:00:00,"Tuesday, February 14, 2023",Lucas Clark,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",frank,Vancouver,2004,Toyota,Prius,47875,BLACK,12:00:00,15:00:00,"Tuesday, February 14, 2023",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",CHRISTOPHER,Vancouver,2002,Ford,Impala,118396,BLUE,8:00:00,11:00:00,"Wednesday, February 15, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",DAN,Vancouver,2003,Honda,Altima,58393,WHITE,11:00:00,13:00:00,"Wednesday, February 15, 2023",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",FIX,Vancouver,2005,Toyota,Corolla,35160,BLACK,11:00:00,14:00:00,"Wednesday, February 15, 2023",Sebastian King,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",ANDY,Vancouver,2009,Nissan,RAV4,57433,SILVER,12:00:00,15:00:00,"Wednesday, February 15, 2023",Henry Walker,C,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",yusif,Vancouver,2013,Ford,F-150,56552,RED,13:00:00,16:00:00,"Wednesday, February 15, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",PARIQ,Vancouver,2001,Ford,X3,58563,SILVER,12:00:00,15:00:00,"Wednesday, February 15, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Tatenda,Vancouver,2004,Ford,Civic,131600,SILVER,15:00:00,15:00:00,"Wednesday, February 15, 2023",Charlotte Adams,C,TEMP PLATES,,,,
"Wednesday, February 1, 2023",VIVEK,Vancouver,2022,BMW,Jetta,105590,SILVER,8:00:00,11:00:00,"Thursday, February 16, 2023",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",Sahil,Vancouver,2007,Honda,WRX,97122,BLUE ,11:00:00,14:00:00,"Thursday, February 16, 2023",Lucas Clark,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",DEV,Vancouver,2011,Toyota,Escape,50891,GREY,12:00:00,15:00:00,"Thursday, February 16, 2023",Charlotte Adams,AFT,NEW PLATES,,,,
"Wednesday, February 1, 2023",manuel,Vancouver,2000,Hyundai,S-Class,103002,SILVER,12:00:00,15:00:00,"Thursday, February 16, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",amanjeet,Vancouver,2005,Chevrolet,Silverado,180002,BLUE ,14:00:00,17:00:00,"Thursday, February 16, 2023",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",Gogy,Vancouver,2009,Mercedes,Highlander,46354,WHITE,15:00:00,18:00:00,"Thursday, February 16, 2023",Lucas Clark,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Jeetendra Ajay Singh,Vancouver,2023,Honda,Civic,103753,WHITE,9:00:00,12:00:00,"Friday, February 17, 2023",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",Deepak,Vancouver,2017,Mercedes,E-Class,93802,GREY,11:00:00,14:00:00,"Friday, February 17, 2023",James Thompson,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",Noor,Vancouver,2007,Hyundai,Corolla,86495,SILVER,12:00:00,15:00:00,"Friday, February 17, 2023",Henry Walker,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",PULIAT,Vancouver,2013,Volkswagen,Golf,11234,BLACK,13:00:00,16:00:00,"Friday, February 17, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Chris,Vancouver,2021,Hyundai,Sonata,61217,GREY,15:00:00,18:00:00,"Friday, February 17, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Leeana,Vancouver,2015,Hyundai,Altima,75513,BLACK,8:00:00,11:00:00,"Tuesday, February 21, 2023",Harper Wright,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",SUSAN,Vancouver,2021,BMW,5 Series,80,GREY,16:00:00,17:00:00,"Tuesday, February 21, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",winnie,Vancouver,2023,Ford,Fit,78328,WHITE,12:00:00,15:00:00,"Tuesday, February 21, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",JANINE,Vancouver,2021,Mercedes,C-Class,77998,BLUE,14:00:00,17:00:00,"Tuesday, February 21, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Larry,Vancouver,2001,Mercedes,X5,182247,BLACK,7:00:00,10:00:00,"Wednesday, February 22, 2023",Henry Walker,C,TEMP PLATES,,,,
"Wednesday, February 1, 2023",DELILA,Vancouver,2019,Chevrolet,Silverado,173127,GREY ,9:00:00,12:00:00,"Wednesday, February 22, 2023",Henry Walker,C,TEMP PLATES,,,,
"Wednesday, February 1, 2023",Alfred,Vancouver,2005,Volkswagen,Fit,106451,BLUE,9:00:00,12:00:00,"Wednesday, February 22, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Sajanpreet,Vancouver,2003,Chevrolet,Malibu,74379,GREY,11:00:00,14:00:00,"Wednesday, February 22, 2023",James Thompson,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",GRAISON,Alberta,2008,Nissan,Murano,50140,black,12:00:00,15:00:00,"Wednesday, February 22, 2023",Sebastian King,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",Cemal Mercan ,Vancouver,2015,Chevrolet,S-Class,54025,GREY,13:00:00,16:00:00,"Wednesday, February 22, 2023",Lucas Clark,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",SATINDER,Vancouver,2009,Ford,Atlas,158358,BLACK,14:00:00,17:00:00,"Wednesday, February 22, 2023",Lily Baker,C,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",ANTHONY,Vancouver,2000,Toyota,Corolla,106,RED,8:00:00,11:00:00,"Thursday, February 23, 2023",Lily Baker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",MANO,Vancouver,2002,Toyota,Camry,58000,GREY,7:00:00,10:00:00,"Thursday, February 23, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Diego,Vancouver,2004,Volkswagen,Sonata,33070,WHITE,8:00:00,11:00:00,"Thursday, February 23, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Ralph,Toronto,2009,Honda,Sonata,109002,GRAY,9:00:00,12:00:00,"Thursday, February 23, 2023",Harper Wright,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",ian,Alberta,2016,Volkswagen,Tiguan,75991,WHITE,13:00:00,16:00:00,"Thursday, February 23, 2023",Lily Baker,AFT,NEW PLATES,,,,
"Wednesday, February 1, 2023",Alvin ,Vancouver,2003,Toyota,Camaro,84679,WHITE,14:00:00,17:00:00,"Thursday, February 23, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",PARTH,Vancouver,2019,Nissan,Santa Fe,2999,WHITE,14:00:00,17:00:00,"Thursday, February 23, 2023",James Thompson,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",FUID,Vancouver,2019,Honda,Civic,135200,RED,8:00:00,11:00:00,"Thursday, February 23, 2023",Harper Wright,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",PAUL,Vancouver,2015,Subaru,Outback,71040,RED,15:00:00,18:00:00,"Thursday, February 23, 2023",Harper Wright,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",Giorgi,Vancouver,2023,Nissan,Pathfinder,60981,RED,15:00:00,18:00:00,"Thursday, February 23, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Enzo,Vancouver,2007,Nissan,Altima,73454,SILVER,9:00:00,12:00:00,"Friday, February 24, 2023",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",AARON,Vancouver,2003,BMW,X3,48830,BLACK ,11:00:00,14:00:00,"Friday, February 24, 2023",Lily Baker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",PRINCE,Vancouver,2023,Nissan,Murano,223409,GREY,13:00:00,16:00:00,"Friday, February 24, 2023",Harper Wright,C,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",steve,Vancouver,2015,Toyota,Impala,52414,BLUE,15:00:00,18:00:00,"Friday, February 24, 2023",Sebastian King,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",ADEL,Vancouver,2004,Honda,Fit,104875,GREY,7:00:00,10:00:00,"Friday, February 24, 2023",Charlotte Adams,AFT,NEW PLATES,,,,
"Wednesday, February 1, 2023",Kim,Vancouver,2002,Nissan,Murano,194205,BLACK,13:00:00,13:00:00,"Friday, February 24, 2023",Harper Wright,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",ANDREW,Vancouver,2002,Hyundai,X3,102984,BLACK,15:00:00,18:00:00,"Friday, February 24, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",ravien,Vancouver,2018,Nissan,Sentra,26518,WHITE,15:00:00,18:00:00,"Friday, February 24, 2023",Henry Walker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",MAXWAINE,Vancouver,2012,Volkswagen,GLE,49001,WHITE,8:00:00,11:00:00,"Monday, February 27, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Jaskirat,Alberta,2008,Ford,F-150,34056,BLUE,8:00:00,11:00:00,"Monday, February 27, 2023",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",NEHA ,Vancouver,2015,Toyota,Outback,78131,BLUE,9:00:00,12:00:00,"Monday, February 27, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",DAN,Vancouver,2014,Subaru,Civic,21944,WHITE,13:00:00,16:00:00,"Monday, February 27, 2023",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",Deepak,Vancouver,2003,Volkswagen,Passat,48649,WHITE,14:00:00,17:00:00,"Monday, February 27, 2023",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",SAYD,Vancouver,2004,Honda,Tahoe,23514,BLACK,14:00:00,17:00:00,"Monday, February 27, 2023",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",MASON,Vancouver,2011,Subaru,Impreza,63019,GREY,21:00:00,5,"Monday, February 27, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Mohamad,Toronto,2001,Nissan,Outback,44265,WHITE,8:00:00,11:00:00,"Tuesday, February 28, 2023",Sebastian King,C,NEW PLATES,,,,
"Wednesday, February 1, 2023",JOHN LEE ,Vancouver,2006,BMW,X5,34002,WHITE,11:00:00,14:00:00,"Tuesday, February 28, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Asad,Vancouver,2007,Chevrolet,Passat,93554,WHITE,12:00:00,15:00:00,"Tuesday, February 28, 2023",Liam Johnson,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Amir,Vancouver,2001,Volkswagen,Passat,201471,RED,12:00:00,15:00:00,"Tuesday, February 28, 2023",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",MIKE/ TAMMY,Vancouver,2016,Mercedes,C-Class,46724,WHITE,12:00:00,15:00:00,"Tuesday, February 28, 2023",Lily Baker,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",Akash,Toronto,2007,Hyundai,Accent,70662,RED,13:00:00,16:00:00,"Tuesday, February 28, 2023",Harper Wright,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",WALLE,Toronto,2003,BMW,Malibu,5350,SILVER,14:00:00,17:00:00,"Tuesday, February 28, 2023",Jack Scott,F,TRANSFER PLATES,,,,
"Wednesday, February 1, 2023",SHARADH,Vancouver,2003,BMW,5 Series,49228,BLUE,14:00:00,17:00:00,"Tuesday, February 28, 2023",Liam Johnson,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",jacub,Vancouver,2007,Volkswagen,F-150,47342,SILVER,15:30:00,18:30:00,"Tuesday, February 28, 2023",Sebastian King,F,NEW PLATES,,,,
"Wednesday, February 1, 2023",SUNJAY,Vancouver,2013,Nissan,Tiguan,55434,BLACK ,15:00:00,18:00:00,"Tuesday, February 28, 2023",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Kevin,Vancouver,2015,Toyota,Camry,123747,RED,16:15:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,AFT,NEW PLATES,,,,
"Wednesday, June 1, 2022",Jake,Vancouver,2014,Subaru,Impreza,37676,BLACK,14:45:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Vasudevan Mogan,Vancouver,2015,Toyota,Prius,71978,WHITE,12:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",MANPREET SINGH,Vancouver,2015,Ford,F-150,57365,BLACK,13:00:00,0:00:00,"Thursday, February 1, 2024",James Thompson,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",ALEX,Vancouver,2006,Nissan,Rogue,95165,RED,12:30:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,C,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Jaz,Vancouver,2015,BMW,F-150,66891,SILVER,13:45:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",CHRIS,Vancouver,2021,Ford,Forester,57981,BLACK,16:15:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,AFT,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",SARAH ,Vancouver,2015,Honda,Pilot,20857,GREY,12:30:00,0:00:00,"Thursday, February 1, 2024",James Thompson,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Assar,Vancouver,2004,Mercedes,Elantra,66992,GREY,13:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Gagandeep Singh,Vancouver,2015,Volkswagen,Forester,79674,WHITE,11:45:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",NIKKI,Vancouver,2020,Ford,Explorer,126502,WHITE,9:00:00,0:00:00,"Thursday, February 1, 2024",Liam Johnson,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",Sal,Vancouver,2003,Hyundai,Accent,52706,BLUE,14:15:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Alhareth Damdam,Vancouver,2014,Mercedes,Prius,18005,WHITE,14:45:00,0:00:00,"Thursday, February 1, 2024",James Thompson,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Roy,Vancouver,2011,Chevrolet,Santa Fe,67470,BLACK,11:45:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Dayalan,Vancouver,2007,Chevrolet,Camaro,86340,SILVER,16:30:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",jeramy,Vancouver,2018,Toyota,RAV4,47443,WHITE,9:30:00,0:00:00,"Thursday, February 1, 2024",James Thompson,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",GITA,Vancouver,2007,Mercedes,C-Class,34074,WHITE,10:30:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Peter,Vancouver,2002,Ford,RAV4,61247,GREY,14:00:00,0:00:00,"Thursday, February 1, 2024",James Thompson,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",CHEN,Vancouver,2023,Toyota,Highlander,42400,GREY,14:30:00,0:00:00,"Thursday, February 1, 2024",Lily Baker,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",Romel,Vancouver,2016,Honda,3 Series,56273,BLACK ,9:45:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",BALHAR,Vancouver,2006,Mercedes,4 Series,17853,BLUE,12:30:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",TIGOR,Vancouver,2001,Subaru,Crosstrek,34470,BLACK,8:45:00,0:00:00,"Thursday, February 1, 2024",James Thompson,C,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Irina,Vancouver,2011,Hyundai,Passat,123993,WHITE,13:30:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",RAMEE,Vancouver,2015,Volkswagen,Golf,80796,WHITE,14:15:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",RAPHAEL,Vancouver,2017,BMW,X5,67432,WHITE,10:15:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",mananma,Vancouver,2013,Subaru,Crosstrek,60487,WHITE,10:00:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,C,TEMP PLATES,,,,
"Wednesday, June 1, 2022",Vabhv,Vancouver,2000,Chevrolet,X5,35450,BLACK,14:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Andrea,Vancouver,2001,Honda,Fit,39927,BLACK,10:30:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",STEVEN,Vancouver,2009,Toyota,Camry,80850,WHITE,8:15:00,0:00:00,"Thursday, February 1, 2024",Lucas Clark,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",RAJESH,Vancouver,2004,Subaru,Impreza,70381,BLUE,15:45:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",SUMIT,Vancouver,2018,Volkswagen,E-Class,39027,BLACK,10:30:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",KULDEEP,Vancouver,2015,Volkswagen,Golf,51817,WHITE,14:15:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",noel ,Vancouver,2005,Ford,Explorer,16380,BLACK,13:15:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Omar,Vancouver,2006,Volkswagen,Passat,48438,BLACK,15:00:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",John,Vancouver,2018,BMW,Murano,48396,GRAY,13:00:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Zainab,Vancouver,2005,Subaru,Murano,57950,WHITE,12:00:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",ROB,Vancouver,2006,Volkswagen,Impala,60986,BLACK ,11:45:00,0:00:00,"Thursday, February 1, 2024",Harper Wright,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Cassandra,Vancouver,2001,Honda,Pilot,158309,BLACK,9:45:00,0:00:00,"Thursday, February 1, 2024",Lucas Clark,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Pragnesh,Vancouver,2013,Subaru,Crosstrek,447701,SILVER,15:45:00,0:00:00,"Thursday, February 1, 2024",Lucas Clark,C,TEMP PLATES,,,,
"Wednesday, June 1, 2022",David,Vancouver,2012,Nissan,Rogue,134880,SILVER,8:00:00,0:00:00,"Thursday, February 1, 2024",Jack Scott,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Ted,Vancouver,2019,Chevrolet,Impala,44610,BLACK ,13:00:00,0:00:00,"Thursday, February 1, 2024",James Thompson,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Adam,Vancouver,2000,Mercedes,GLE,42390,BLUE,8:45:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,C,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Akil Dushaj,Vancouver,2000,Nissan,Outback,62250,BLACK,16:30:00,0:00:00,"Thursday, February 1, 2024",Lily Baker,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Steve,Vancouver,2010,Ford,Explorer,25945,WHITE,13:15:00,0:00:00,"Thursday, February 1, 2024",James Thompson,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Mustafa,Vancouver,2015,Honda,Accord,69742,WHITE,10:15:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",carol,Vancouver,2007,Volkswagen,Jetta,110672,BLACK,16:30:00,0:00:00,"Thursday, February 1, 2024",Sebastian King,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Abubakar,Vancouver,2007,Subaru,Crosstrek,54340,GREY ,13:00:00,0:00:00,"Thursday, February 1, 2024",Lily Baker,C,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Dan,Vancouver,2023,Hyundai,Sonata,57662,BLACK ,11:00:00,0:00:00,"Thursday, February 1, 2024",Henry Walker,C,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Rana,Vancouver,2005,BMW,X3,64179,BLUE,8:45:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,TRANSFER PLATES,,,,
"Wednesday, June 1, 2022",Mohammad,Vancouver,2023,Nissan,Sentra,94118,WHITE,9:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Amneet,Vancouver,2018,Honda,Mustang,21756,RED,15:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",Theyab Khalil,Vancouver,2002,Subaru,Corolla,91141,BLACK,9:30:00,0:00:00,"Thursday, February 1, 2024",Jack Scott,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Jerome,Vancouver,2023,Hyundai,Elantra,67031,WHITE,16:15:00,0:00:00,"Thursday, February 1, 2024",Jack Scott,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Talon Viozzi,Vancouver,2016,Chevrolet,Fusion,402026,BLUE,15:45:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Scott,Vancouver,2002,Chevrolet,Impala,41250,SILVER,16:30:00,0:00:00,"Thursday, February 1, 2024",Jack Scott,F,NEW PLATES,,,,
"Wednesday, June 1, 2022",Naser,Vancouver,2008,Volkswagen,Tahoe,93701,WHITE,8:15:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,C,NEW PLATES,,,,
"Wednesday, June 1, 2022",Isak,Vancouver,2018,Volkswagen,Tiguan,147894,BLACK,12:00:00,0:00:00,"Thursday, February 1, 2024",Charlotte Adams,F,NEW PLATES,,,,
